"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CC2D1A",2.10075363464749e-11,0.318844970812454,0.633,0.446,3.97042436948376e-07,"2","CC2D1A"
"MRPL38",2.2387482896869e-11,0.266797367172614,0.607,0.394,4.23123426750825e-07,"2","MRPL38"
"SRPK1",2.30459569834114e-11,0.299500226904583,0.726,0.54,4.35568586986476e-07,"2","SRPK1"
"ABR",2.88395237410606e-11,0.304916722082074,0.785,0.624,5.45066998706046e-07,"2","ABR"
"SLC35A3",3.12017744105224e-11,0.269662127784259,0.5,0.301,5.89713536358873e-07,"2","SLC35A3"
"SNRPD3",3.37714917413916e-11,0.304193434971892,0.826,0.699,6.38281193912301e-07,"2","SNRPD3"
"SNHG9",3.68046596976514e-11,0.258012837795401,0.563,0.359,6.95608068285611e-07,"2","SNHG9"
"RCN2",3.70601931564984e-11,0.361982182275907,0.763,0.558,7.00437650657821e-07,"2","RCN2"
"EIF2B5",3.74231146713198e-11,0.304886325106181,0.504,0.32,7.07296867287944e-07,"2","EIF2B5"
"QTRT1",3.88731053768707e-11,0.350829719278648,0.785,0.638,7.34701691622857e-07,"2","QTRT1"
"BIRC5",3.91900262845688e-11,0.279234155365157,0.567,0.36,7.4069149677835e-07,"2","BIRC5"
"HOXA9",3.98376240076706e-11,0.320254713051957,0.652,0.467,7.52931093744975e-07,"2","HOXA9"
"SMAGP",4.34743636613336e-11,0.34029513674419,0.763,0.624,8.21665473199206e-07,"2","SMAGP"
"GGCT",5.04400871231942e-11,0.28275714810058,0.648,0.441,9.5331764662837e-07,"2","GGCT"
"CCNA2",5.22166099507665e-11,0.278784411290662,0.53,0.329,9.86893928069487e-07,"2","CCNA2"
"IQANK1",5.38032328285629e-11,0.281645122328821,0.515,0.326,1.01688110045984e-06,"2","IQANK1"
"EXOSC7",6.18710023991111e-11,0.259572511759983,0.519,0.317,1.1693619453432e-06,"2","EXOSC7"
"THOP1",6.21928477057947e-11,0.26834925770759,0.563,0.352,1.17544482163952e-06,"2","THOP1"
"TPRN",6.2256101676061e-11,0.302474650362397,0.611,0.425,1.17664032167755e-06,"2","TPRN"
"CYHR1",7.36441727395406e-11,0.302883460367557,0.748,0.575,1.39187486477732e-06,"2","CYHR1"
"MUC3A",7.42944491491143e-11,0.29766792615215,0.852,0.725,1.40416508891826e-06,"2","MUC3A"
"KCNN4",7.5607724286066e-11,0.317626321679617,0.83,0.706,1.42898598900665e-06,"2","KCNN4"
"PAXX",7.68900350559215e-11,0.343498842475125,0.644,0.48,1.45322166255692e-06,"2","PAXX"
"TMC6",7.76130522851426e-11,0.317680369334065,0.722,0.536,1.46688668818919e-06,"2","TMC6"
"PILRB",7.92978595580473e-11,0.282892456337677,0.578,0.38,1.49872954564709e-06,"2","PILRB"
"CDC42EP1",8.80501655094479e-11,0.265113598633925,0.567,0.364,1.66414812812857e-06,"2","CDC42EP1"
"SMARCC1",9.10302494959469e-11,0.286055068675102,0.711,0.524,1.7204717154734e-06,"2","SMARCC1"
"GAL",1.03026844912527e-10,0.28966776161939,0.515,0.324,1.94720736884677e-06,"2","GAL"
"MECOM",1.0560030163578e-10,0.266349747384945,0.504,0.315,1.99584570091624e-06,"2","MECOM"
"WDR6",1.08491285510841e-10,0.300913361055654,0.741,0.555,2.0504852961549e-06,"2","WDR6"
"FARSB",1.16497585901159e-10,0.280673660689337,0.522,0.339,2.20180437353191e-06,"2","FARSB"
"GCN1",1.19764664632072e-10,0.270047156601548,0.656,0.461,2.26355216154616e-06,"2","GCN1"
"PSMG1",1.20208162572273e-10,0.288252582354007,0.667,0.473,2.27193427261595e-06,"2","PSMG1"
"FAM13A",1.22556687852566e-10,0.319900755796859,0.522,0.338,2.31632140041349e-06,"2","FAM13A"
"SLC38A1",1.30315185582773e-10,0.321173744521999,0.741,0.583,2.4629570075144e-06,"2","SLC38A1"
"PFKM",1.42393049208652e-10,0.272664697139445,0.53,0.339,2.69122863004353e-06,"2","PFKM"
"CKS2",1.45182053982119e-10,0.31503756344206,0.874,0.75,2.74394082026205e-06,"2","CKS2"
"UNG",1.47424975054404e-10,0.282708394506003,0.533,0.348,2.78633202852823e-06,"2","UNG"
"SHMT2",1.73987028702968e-10,0.307141617955052,0.604,0.421,3.28835484248609e-06,"2","SHMT2"
"NSMCE4A",1.77225351202546e-10,0.281245688762602,0.537,0.348,3.34955913772813e-06,"2","NSMCE4A"
"UQCC3",1.86398851132034e-10,0.304510417184579,0.689,0.504,3.52293828639544e-06,"2","UQCC3"
"IMP4",1.98276424825069e-10,0.251799761958315,0.641,0.434,3.7474244291938e-06,"2","IMP4"
"SNRPA",2.11153772467589e-10,0.284617469846611,0.681,0.492,3.99080629963743e-06,"2","SNRPA"
"AC015813.1",2.12956375753063e-10,0.269998720983539,0.522,0.336,4.02487550173289e-06,"2","AC015813.1"
"SMARCD2",2.26378981470816e-10,0.269410596877056,0.707,0.509,4.27856274979843e-06,"2","SMARCD2"
"LBR",2.58536190660792e-10,0.289274467376978,0.815,0.644,4.88633400348896e-06,"2","LBR"
"ALYREF",2.61846359643359e-10,0.292516849661951,0.6,0.41,4.94889619725948e-06,"2","ALYREF"
"NOX1",2.87004063006909e-10,0.320058763538619,0.789,0.65,5.42437679083058e-06,"2","NOX1"
"DANCR",3.10015858259111e-10,0.291613772192558,0.804,0.658,5.8592997210972e-06,"2","DANCR"
"IMPDH2",3.50102214173907e-10,0.270785129209841,0.907,0.793,6.61693184788684e-06,"2","IMPDH2"
"ARHGAP8",3.54229617304603e-10,0.262081607753446,0.593,0.399,6.694939767057e-06,"2","ARHGAP8"
"PMPCA",3.90966183510818e-10,0.264657745286265,0.578,0.387,7.38926086835445e-06,"2","PMPCA"
"TMPO",6.3917903217846e-10,0.304243500864776,0.7,0.531,1.20804837081729e-05,"2","TMPO"
"WDR77",7.20519066805245e-10,0.277630819114922,0.57,0.39,1.36178103626191e-05,"2","WDR77"
"RRM2",7.67085154523661e-10,0.271510187901139,0.659,0.468,1.44979094204972e-05,"2","RRM2"
"POLD2",9.08873029971844e-10,0.296006644277288,0.704,0.567,1.71777002664678e-05,"2","POLD2"
"CRLS1",9.69379102314875e-10,0.279343705690673,0.863,0.757,1.83212650337511e-05,"2","CRLS1"
"CD320",1.0339355611247e-09,0.286005565232616,0.722,0.545,1.95413821052569e-05,"2","CD320"
"TAF15",1.08754925815205e-09,0.26175387187562,0.644,0.454,2.05546809790738e-05,"2","TAF15"
"WDR5",1.27916800273481e-09,0.279812645062055,0.544,0.371,2.41762752516879e-05,"2","WDR5"
"JAG1",1.37359001776307e-09,0.258311439037845,0.733,0.535,2.5960851335722e-05,"2","JAG1"
"SUN2",1.49284502625399e-09,0.282627595064199,0.581,0.41,2.82147709962005e-05,"2","SUN2"
"SLC38A5",1.64273774328894e-09,0.277166171032427,0.63,0.434,3.10477433481609e-05,"2","SLC38A5"
"ACTR1B",1.68929362153661e-09,0.25613398222168,0.511,0.338,3.19276494470419e-05,"2","ACTR1B"
"GLUD1",1.90492183001289e-09,0.269534927600219,0.652,0.465,3.60030225872435e-05,"2","GLUD1"
"GAA",1.90870941012399e-09,0.265401805130195,0.615,0.44,3.60746078513434e-05,"2","GAA"
"RASSF7",1.95733828364913e-09,0.253546762902452,0.626,0.448,3.69936935609686e-05,"2","RASSF7"
"NOTCH1",2.28662304700827e-09,0.264372074329529,0.707,0.531,4.32171755884564e-05,"2","NOTCH1"
"ABHD17C",2.62782648084837e-09,0.261248568498207,0.641,0.453,4.96659204880343e-05,"2","ABHD17C"
"DMAC1",2.91226705554137e-09,0.278413766234117,0.748,0.578,5.5041847349732e-05,"2","DMAC1"
"NAT10",3.24166422022884e-09,0.252163546074644,0.504,0.335,6.12674537623251e-05,"2","NAT10"
"TOP2A",4.78056517122407e-09,0.283458153138939,0.681,0.498,9.03526817361348e-05,"2","TOP2A"
"XPOT",4.94505738144899e-09,0.300883811156203,0.567,0.401,9.34615845093859e-05,"2","XPOT"
"NPNT",5.56742654563815e-09,0.253629198550844,0.622,0.436,0.000105224361712561,"2","NPNT"
"IP6K2",6.02379379726137e-09,0.263217821404308,0.826,0.711,0.00011384970276824,"2","IP6K2"
"EBP",6.04108229106645e-09,0.265184959508328,0.819,0.699,0.000114176455301156,"2","EBP"
"DUT",6.2239053306774e-09,0.25395729422847,0.615,0.424,0.000117631810749803,"2","DUT"
"FAM234A",6.29181360547528e-09,0.278350090416462,0.644,0.472,0.000118915277143483,"2","FAM234A"
"COLGALT1",6.56579537655493e-09,0.258631742833226,0.841,0.729,0.000124093532616888,"2","COLGALT1"
"SSRP1",6.66211903562748e-09,0.267992174869763,0.752,0.581,0.000125914049773359,"2","SSRP1"
"GARS",8.08795671208001e-09,0.267742979668066,0.656,0.475,0.000152862381858312,"2","GARS"
"MLXIP",8.95925815552514e-09,0.274448637398698,0.659,0.508,0.000169329979139425,"2","MLXIP"
"EI24",9.7907180267552e-09,0.262746102117688,0.741,0.582,0.000185044570705673,"2","EI24"
"PUS1",1.06761919817792e-08,0.256263854016893,0.563,0.395,0.000201780028455626,"2","PUS1"
"LSM5",1.09070033883204e-08,0.250661552184667,0.689,0.521,0.000206142364039256,"2","LSM5"
"MTHFD2",1.2317561797042e-08,0.251000518451924,0.585,0.412,0.000232801917964094,"2","MTHFD2"
"PTK2",1.45241835332242e-08,0.253456170178236,0.607,0.426,0.000274507068777938,"2","PTK2"
"PGRMC2",1.45728032414548e-08,0.26369068344184,0.77,0.639,0.000275425981263496,"2","PGRMC2"
"SURF6",1.53653094577871e-08,0.256523303544782,0.589,0.414,0.000290404348752176,"2","SURF6"
"NBEAL2",1.61614578901951e-08,0.263852527369336,0.767,0.624,0.000305451554124687,"2","NBEAL2"
"SNRPD1",1.73956514169316e-08,0.253612608451543,0.704,0.532,0.000328777811780007,"2","SNRPD1"
"DPP7",2.05629617452462e-08,0.291122592911401,0.77,0.644,0.000388639976985154,"2","DPP7"
"GAR1",2.1311927130916e-08,0.260830489362828,0.722,0.541,0.000402795422774313,"2","GAR1"
"MYB",2.69431076915553e-08,0.256195412241163,0.644,0.474,0.000509224735370395,"2","MYB"
"TRIB3",3.32255468244557e-08,0.264648479166257,0.744,0.615,0.000627962834982212,"2","TRIB3"
"GORASP2",3.77213070658314e-08,0.257045232225889,0.574,0.42,0.000712932703544214,"2","GORASP2"
"TRMT1",5.05010947643723e-08,0.252894509733792,0.526,0.364,0.000954470691046637,"2","TRMT1"
"SMS",5.64185097101732e-08,0.271398476643126,0.656,0.506,0.00106630983352227,"2","SMS"
"RANGAP1",5.98904488622575e-08,0.258071813576335,0.604,0.445,0.00113192948349667,"2","RANGAP1"
"EPB41L2",6.6476980465044e-08,0.270452881118097,0.685,0.547,0.00125641493078933,"2","EPB41L2"
"NFE2L3",7.16971210569962e-08,0.252385532822219,0.607,0.442,0.00135507558797723,"2","NFE2L3"
"BEX3",1.47439694577797e-07,0.254370167913586,0.652,0.5,0.00278661022752037,"2","BEX3"
"AC005261.1",1.83237872703072e-07,0.251887721060283,0.719,0.568,0.00346319579408806,"2","AC005261.1"
"PKP3",1.85347068496812e-07,0.250584349046591,0.785,0.659,0.00350305959458974,"2","PKP3"
"COX20",2.05887359097566e-07,0.267181017238114,0.659,0.517,0.00389127108694399,"2","COX20"
"GRAMD1A",3.58669915614942e-07,0.252228804096714,0.693,0.562,0.00677886140512241,"2","GRAMD1A"
"SNHG7",3.59971803594356e-07,0.256838057349304,0.704,0.556,0.00680346708793334,"2","SNHG7"
"RRP7A",4.08387288631566e-07,0.251450225860153,0.607,0.477,0.00771851975513661,"2","RRP7A"
"COX17",4.34132663877639e-07,0.264806825590763,0.652,0.524,0.00820510734728737,"2","COX17"
"NAP1L4",1.26610415556116e-06,0.269383289705629,0.7,0.594,0.023929368540106,"2","NAP1L4"
"LRRC75A",6.13281718939167e-05,0.262255728151477,0.5,0.386,1,"2","LRRC75A"
"IGHG1",4.92062670493529e-89,1.21246322365924,1,0.714,9.2999844723277e-85,"3","IGHG1"
"IGKC",2.40074037486558e-84,0.866833957472574,1,0.894,4.53739930849595e-80,"3","IGKC"
"IGLC2",1.01070351969411e-70,0.678799950831271,1,0.687,1.91022965222186e-66,"3","IGLC2"
"IGHG3",2.06925715509389e-59,0.485173258780438,0.992,0.618,3.91089602312745e-55,"3","IGHG3"
"IGHG2",7.1858820752599e-54,0.613258284873566,0.627,0.213,1.35813171222412e-49,"3","IGHG2"
"IGHA1",2.28667056715093e-53,0.460634596306233,0.942,0.579,4.32180737191526e-49,"3","IGHA1"
"COL1A21",8.84260178246935e-51,0.602208046783191,1,0.833,1.67125173688671e-46,"3","COL1A2"
"COL1A11",2.01808304177012e-50,0.530752321203295,0.996,0.819,3.81417694894553e-46,"3","COL1A1"
"IGLC1",2.08485295629059e-48,0.749025051085973,0.938,0.583,3.94037208738921e-44,"3","IGLC1"
"C3",8.24787491833245e-44,0.650899009337353,0.819,0.425,1.55884835956483e-39,"3","C3"
"IGLC3",7.90786851497643e-43,0.408514474540832,0.742,0.333,1.49458714933054e-38,"3","IGLC3"
"COL3A11",2.42140992995109e-34,0.339660443511375,0.981,0.789,4.57646476760756e-30,"3","COL3A1"
"AL627171.2",1.53946415158347e-26,0.749540251629904,0.619,0.367,2.90958724649275e-22,"3","AL627171.2"
"SPARC1",1.34700217069425e-25,0.253133919379515,0.992,0.793,2.54583410261213e-21,"3","SPARC"
"APOE1",4.32293125366825e-25,0.308572471527798,0.892,0.654,8.170340069433e-21,"3","APOE"
"LUM",4.36239669187155e-22,0.332248900565082,0.846,0.574,8.24492974763722e-18,"3","LUM"
"DCN",2.71669421852333e-20,0.352846176650785,0.665,0.396,5.13455207300909e-16,"3","DCN"
"IFI301",2.2456955423695e-15,0.281666282870758,0.885,0.692,4.24436457507835e-11,"3","IFI30"
"DEFA5",3.78513626653949e-14,0.299435240530207,0.846,0.598,7.15390754375964e-10,"3","DEFA5"
"MTRNR2L121",5.48165294686658e-13,0.322467205877962,0.942,0.766,1.03603240695778e-08,"3","MTRNR2L12"
"HLA-DPB11",1.92676091849386e-07,0.304168939700185,0.6,0.495,0.0036415781359534,"3","HLA-DPB1"
"TYMP1",6.06278040535455e-07,0.31215100689351,0.731,0.627,0.0114586549661201,"3","TYMP"
"IGHG21",1.02226457886086e-146,2.82577255304489,0.866,0.198,1.93208005404703e-142,"4","IGHG2"
"SFRP2",1.32621708026783e-139,2.41275449834875,0.939,0.32,2.50655028170619e-135,"4","SFRP2"
"C7",2.18800149608162e-131,1.2728008321721,0.584,0.074,4.13532282759426e-127,"4","C7"
"CCN1",5.4092440742057e-131,1.75397468442791,0.823,0.201,1.02234713002488e-126,"4","CCN1"
"IGLC31",1.50954729430996e-128,2.71762254372186,0.935,0.322,2.85304438624582e-124,"4","IGLC3"
"C31",3.66828586888864e-124,2.2942984943188,0.974,0.417,6.93306029219953e-120,"4","C3"
"DCN1",1.45231423186321e-119,1.97222337453394,0.935,0.377,2.74487389822147e-115,"4","DCN"
"COL1A12",6.32527265322673e-118,2.48729210346617,1,0.821,1.19547653145985e-113,"4","COL1A1"
"COL1A22",1.26541765313278e-117,2.25615580417389,1,0.835,2.39163936442095e-113,"4","COL1A2"
"IGKC1",4.91171142640972e-114,2.96537281666719,1,0.895,9.28313459591436e-110,"4","IGKC"
"LUM1",5.48215813404067e-114,2.24265198212575,0.987,0.565,1.03612788733369e-109,"4","LUM"
"IGHG11",7.35147579194625e-114,2.9679510848451,1,0.717,1.38942892467784e-109,"4","IGHG1"
"COL3A12",1.10429887057811e-111,2.27097416248938,1,0.79,2.08712486539262e-107,"4","COL3A1"
"MGP",1.58481175131305e-110,2.08007835324649,0.996,0.559,2.99529420998167e-106,"4","MGP"
"SPARC2",6.06125806871716e-108,1.99151513162739,1,0.794,1.14557777498754e-103,"4","SPARC"
"COL14A1",1.28745152130827e-106,1.09250700052551,0.619,0.111,2.43328337527262e-102,"4","COL14A1"
"IGLC21",9.79788554059148e-102,2.81911984083573,1,0.69,1.85180036717179e-97,"4","IGLC2"
"CCDC80",1.54446037529906e-100,1.26819495755428,0.701,0.168,2.91903010931522e-96,"4","CCDC80"
"MMP2",2.75248891950035e-99,1.7429549845562,0.866,0.31,5.20220405785567e-95,"4","MMP2"
"FBLN1",1.90570881872762e-98,1.50628686848137,0.831,0.278,3.6017896673952e-94,"4","FBLN1"
"IGHG31",3.68563371686029e-98,2.39688867681137,1,0.621,6.96584772486596e-94,"4","IGHG3"
"IGHM",5.69417579210877e-98,1.9691191921313,0.723,0.184,1.07619922470856e-93,"4","IGHM"
"JCHAIN",4.56713941656718e-96,2.0333203401281,0.913,0.38,8.63189349731198e-92,"4","JCHAIN"
"NNMT",4.72425709272979e-93,1.28996346752101,0.736,0.201,8.9288459052593e-89,"4","NNMT"
"COMP",2.33815970733987e-91,1.32870973824552,0.597,0.121,4.41912184687235e-87,"4","COMP"
"EFEMP1",5.36097624788726e-91,1.15248343848353,0.584,0.118,1.01322451085069e-86,"4","EFEMP1"
"SERPINF1",1.81892115798115e-89,1.30363873992021,0.723,0.201,3.43776098858437e-85,"4","SERPINF1"
"BGN1",8.6455231210216e-86,1.54632482382548,0.944,0.475,1.63400386987308e-81,"4","BGN"
"FOS",2.92235296372696e-84,1.68596527299789,0.797,0.303,5.52324710144396e-80,"4","FOS"
"IGHA11",1.11086927110636e-82,3.32150277205383,0.965,0.581,2.09954292239101e-78,"4","IGHA1"
"AEBP1",6.95423928798658e-82,1.73686481988681,0.935,0.488,1.31435122542946e-77,"4","AEBP1"
"IGFBP71",6.56612907872995e-80,1.51619608380915,0.996,0.755,1.24099839587996e-75,"4","IGFBP7"
"SELENOP",3.93281076159592e-79,1.38407951128402,0.723,0.239,7.4330123394163e-75,"4","SELENOP"
"DUSP1",4.39755158742269e-79,1.23332396165687,0.701,0.212,8.31137250022889e-75,"4","DUSP1"
"GPX3",1.24644769553891e-77,1.41586850291764,0.571,0.135,2.35578614456855e-73,"4","GPX3"
"VIM1",6.43147046324955e-77,1.34811419417318,0.991,0.701,1.21554791755417e-72,"4","VIM"
"TAGLN",1.90722558175847e-76,1.34117542051484,0.939,0.521,3.60465634952351e-72,"4","TAGLN"
"COL6A31",3.86716023920123e-75,1.43879914919476,0.84,0.362,7.30893285209032e-71,"4","COL6A3"
"COL6A21",4.62695362199311e-73,1.39016241341993,0.931,0.53,8.74494234556697e-69,"4","COL6A2"
"FSTL1",4.90726167825001e-70,1.16870998582702,0.784,0.304,9.27472457189252e-66,"4","FSTL1"
"ACTA2",1.6297332153427e-69,1.33869297736677,0.913,0.515,3.08019577699771e-65,"4","ACTA2"
"COL6A11",1.71695419488939e-68,1.33332798247663,0.883,0.455,3.24504342834095e-64,"4","COL6A1"
"THBS2",5.5971061332481e-68,1.24867030673071,0.801,0.334,1.05785305918389e-63,"4","THBS2"
"MT2A1",9.66614634324931e-68,1.28992452002598,0.874,0.479,1.82690165887412e-63,"4","MT2A"
"IGLC11",1.3992985513513e-67,1.81354770668082,0.961,0.585,2.64467426205395e-63,"4","IGLC1"
"COL5A11",4.71829795397009e-67,1.2756818138588,0.784,0.316,8.91758313300346e-63,"4","COL5A1"
"C1R1",4.29546254346307e-65,1.18715267594516,0.801,0.346,8.11842420714519e-61,"4","C1R"
"C1S1",1.55605530992612e-64,1.28851868182142,0.835,0.387,2.94094453576037e-60,"4","C1S"
"LTBP2",1.48468538764935e-61,0.806330524005035,0.515,0.125,2.80605538265728e-57,"4","LTBP2"
"CRISPLD2",1.79105982270502e-61,0.898360160972668,0.524,0.131,3.3851030649125e-57,"4","CRISPLD2"
"SERPING11",2.49344332981665e-61,1.21625387280082,0.814,0.387,4.71260789335347e-57,"4","SERPING1"
"FBN1",3.63563748635038e-61,0.961750503089273,0.584,0.168,6.87135484920221e-57,"4","FBN1"
"CCN21",6.05650076028088e-61,1.179181316184,0.957,0.606,1.14467864369309e-56,"4","CCN2"
"SFRP4",1.86473631022332e-60,1.32814500979472,0.662,0.223,3.52435162632208e-56,"4","SFRP4"
"SPARCL1",2.07966811755493e-59,0.917015347670174,0.511,0.127,3.93057274217882e-55,"4","SPARCL1"
"COL5A2",7.23989536974473e-58,1.14557400986296,0.74,0.309,1.36834022488175e-53,"4","COL5A2"
"EMILIN1",9.94695031827197e-56,1.08375397274623,0.675,0.251,1.8799736101534e-51,"4","EMILIN1"
"C1QA1",3.34807665563342e-53,1.00167138415613,0.853,0.426,6.32786487914716e-49,"4","C1QA"
"IFITM2",8.44159359872404e-52,0.934435688040538,0.701,0.298,1.59546119015884e-47,"4","IFITM2"
"TIMP21",1.11731999722113e-51,1.04574720034218,0.831,0.438,2.11173479474794e-47,"4","TIMP2"
"THY1",1.38673388629956e-51,1.03952275013507,0.636,0.239,2.62092704510617e-47,"4","THY1"
"THBS1",2.21144149351014e-51,1.01160787308835,0.801,0.407,4.17962442273417e-47,"4","THBS1"
"IGHA2",1.37238070085613e-47,1.10078005890602,0.589,0.197,2.59379952461808e-43,"4","IGHA2"
"H19",1.89073080114622e-47,0.783110259310662,0.623,0.227,3.57348121416635e-43,"4","H19"
"EGR1",6.90668358829314e-47,1.14675727499765,0.641,0.273,1.3053631981874e-42,"4","EGR1"
"APOE2",8.95231716759591e-47,1.53706919716459,0.922,0.654,1.69198794467563e-42,"4","APOE"
"RARRES2",1.63281386911358e-46,0.951027621852553,0.645,0.257,3.08601821262467e-42,"4","RARRES2"
"HTRA1",1.52071164399608e-45,0.9314708296221,0.597,0.232,2.8741450071526e-41,"4","HTRA1"
"MXRA8",8.93775953503284e-45,0.783888113690745,0.576,0.205,1.68923655212121e-40,"4","MXRA8"
"NR4A1",1.74072987255704e-43,0.912379723133287,0.524,0.18,3.28997945913281e-39,"4","NR4A1"
"HLA-DRB11",1.94270403506586e-43,0.814876418127529,0.996,0.845,3.67171062627448e-39,"4","HLA-DRB1"
"CAVIN1",2.06527827663653e-43,0.834715753824746,0.693,0.311,3.90337594284303e-39,"4","CAVIN1"
"COL16A1",1.16568468111212e-42,0.858928669297695,0.636,0.273,2.20314404730191e-38,"4","COL16A1"
"LGALS11",1.35783935923024e-42,0.838660821942687,0.948,0.752,2.56631638894516e-38,"4","LGALS1"
"IGFBP4",1.55696916895785e-40,0.962424688544779,0.97,0.857,2.94267172933034e-36,"4","IGFBP4"
"HLA-DPB12",1.17521281239626e-38,0.877269117186316,0.805,0.48,2.22115221542893e-34,"4","HLA-DPB1"
"CXCL12",8.30931860415712e-38,0.815265841669749,0.658,0.32,1.5704612161857e-33,"4","CXCL12"
"GPNMB1",3.51688575258187e-37,1.15155378316974,0.749,0.42,6.64691407237974e-33,"4","GPNMB"
"MXRA5",1.6038362120184e-36,0.762855646167096,0.576,0.239,3.03125044071478e-32,"4","MXRA5"
"TPM2",1.79258810147902e-34,0.738882209391791,0.71,0.377,3.38799151179535e-30,"4","TPM2"
"A2M1",9.80616632292518e-34,1.01886358119293,0.745,0.436,1.85336543503286e-29,"4","A2M"
"COL12A1",1.15780080892211e-33,0.699635963416165,0.576,0.238,2.1882435288628e-29,"4","COL12A1"
"CALD1",1.3540796553364e-33,0.661088348966896,0.736,0.376,2.5592105485858e-29,"4","CALD1"
"HSPG2",1.35760468110506e-32,0.870575215362783,0.684,0.377,2.56587284728856e-28,"4","HSPG2"
"LRP1",7.06923544904306e-32,0.837894578134577,0.762,0.521,1.33608549986914e-27,"4","LRP1"
"C1QB1",1.19218202840327e-30,0.792187196244482,0.714,0.408,2.25322403368219e-26,"4","C1QB"
"VCAN",3.63097134981059e-30,0.719063487903801,0.576,0.266,6.86253585114202e-26,"4","VCAN"
"COL18A11",1.81268856182745e-29,0.737311879761668,0.658,0.35,3.42598138185388e-25,"4","COL18A1"
"TXNIP",2.47930882682375e-28,0.763037902828011,0.835,0.659,4.68589368269688e-24,"4","TXNIP"
"MYL9",6.70478409184179e-28,0.491294885821303,0.961,0.829,1.2672041933581e-23,"4","MYL9"
"SULF2",8.04090105183978e-27,0.70549410676404,0.654,0.372,1.51973029879772e-22,"4","SULF2"
"AHNAK",1.12571740476257e-26,0.631329840855263,0.874,0.697,2.12760589500126e-22,"4","AHNAK"
"HLA-DPA11",3.67759817665598e-25,0.738074000772994,0.792,0.597,6.95066055387981e-21,"4","HLA-DPA1"
"ANXA11",7.10561252297739e-25,0.591302520127848,0.55,0.262,1.34296076684273e-20,"4","ANXA1"
"APOC11",8.10569997392125e-25,0.712810824549615,0.853,0.64,1.53197729507112e-20,"4","APOC1"
"TUBA1A1",4.92760544405608e-24,0.562953170391806,0.688,0.417,9.31317428926599e-20,"4","TUBA1A"
"C1QC1",5.47091320483077e-24,0.618284073443604,0.537,0.257,1.03400259571302e-19,"4","C1QC"
"LAPTM51",5.68274364119575e-24,0.543640676514066,0.727,0.424,1.074038548186e-19,"4","LAPTM5"
"GSN1",3.69583361350998e-23,0.67520191149034,0.801,0.594,6.98512552953386e-19,"4","GSN"
"GAS6",6.13565774180683e-23,0.623146446507797,0.649,0.399,1.15963931320149e-18,"4","GAS6"
"ANXA6",1.07126033414946e-21,0.532819484530919,0.589,0.329,2.02468203154248e-17,"4","ANXA6"
"GNAI21",1.98175419954192e-21,0.585198984413993,0.667,0.404,3.74551543713423e-17,"4","GNAI2"
"COL4A21",6.62579969176413e-21,0.604827659797925,0.649,0.397,1.25227614174342e-16,"4","COL4A2"
