"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"OSBPL3",3.95970284667501e-12,0.320879706158769,0.563,0.318,8.29557746378415e-08,"9","OSBPL3"
"PDGFD2",4.08795684911323e-12,0.297631458999021,0.626,0.355,8.56426959889222e-08,"9","PDGFD"
"IL17RC",4.35330470083976e-12,0.290737997267382,0.621,0.356,9.12017334825929e-08,"9","IL17RC"
"FARP11",4.44569771798274e-12,0.339604094527399,0.753,0.493,9.31373671917384e-08,"9","FARP1"
"TLE11",4.74151470347065e-12,0.330724769578104,0.695,0.436,9.933473303771e-08,"9","TLE1"
"HDDC2",4.80451252523949e-12,0.260747624213561,0.553,0.299,1.00654537403767e-07,"9","HDDC2"
"RUBCN",4.90762602139207e-12,0.307592090495291,0.568,0.32,1.02814765148164e-07,"9","RUBCN"
"NABP2",5.34071404111409e-12,0.299335949942932,0.616,0.362,1.1188795916134e-07,"9","NABP2"
"CD1632",5.50301257347791e-12,0.326495023985646,0.795,0.548,1.15288113414362e-07,"9","CD163"
"RALA",5.80631481281425e-12,0.287034315733837,0.621,0.349,1.21642295328459e-07,"9","RALA"
"RMDN3",6.57050708903022e-12,0.301942259566502,0.668,0.406,1.37652123515183e-07,"9","RMDN3"
"CHMP1B",6.70053831825555e-12,0.294026649782854,0.621,0.35,1.40376277767454e-07,"9","CHMP1B"
"SLC22A17",6.90520057296068e-12,0.323788993667471,0.968,0.855,1.44663952003526e-07,"9","SLC22A17"
"DENND2A",6.98477432262121e-12,0.286699332873414,0.574,0.319,1.46331022058914e-07,"9","DENND2A"
"RAB9A",7.16044031384611e-12,0.29112127325708,0.589,0.339,1.50011224575076e-07,"9","RAB9A"
"PMM1",7.32104395925894e-12,0.315397800077283,0.674,0.406,1.53375870946475e-07,"9","PMM1"
"CUEDC1",7.32797564641698e-12,0.28803876370352,0.511,0.277,1.53521089792436e-07,"9","CUEDC1"
"ARFGAP2",7.67235903128578e-12,0.351932793520328,0.747,0.508,1.60735921705437e-07,"9","ARFGAP2"
"AGPAT3",7.852382909853e-12,0.348523584302002,0.768,0.512,1.6450742196142e-07,"9","AGPAT3"
"SLC25A5",8.05034152683092e-12,0.340631240303758,0.879,0.702,1.68654654987108e-07,"9","SLC25A5"
"ZDHHC3",8.32346580192183e-12,0.29182051521079,0.526,0.292,1.74376608550262e-07,"9","ZDHHC3"
"DTX3L",8.49918289864993e-12,0.29764720702509,0.547,0.307,1.78057881726716e-07,"9","DTX3L"
"ECHDC21",8.58811626026531e-12,0.30976927432688,0.658,0.394,1.79921035652558e-07,"9","ECHDC2"
"PITPNC1",8.59094460512726e-12,0.351342977874528,0.589,0.35,1.79980289477416e-07,"9","PITPNC1"
"COQ9",8.87129387413526e-12,0.309248554020782,0.605,0.365,1.85853606663134e-07,"9","COQ9"
"C22orf39",9.03162316385082e-12,0.293169101905938,0.537,0.298,1.89212505282675e-07,"9","C22orf39"
"CPEB21",9.07227706192977e-12,0.343629372886636,0.563,0.33,1.90064204447429e-07,"9","CPEB2"
"UNC93B11",9.43930366774003e-12,0.319479266977201,0.711,0.442,1.97753411839154e-07,"9","UNC93B1"
"RNF2131",9.78771793662319e-12,0.350445750079829,0.784,0.575,2.05052690772256e-07,"9","RNF213"
"ATP9A",9.91702728419453e-12,0.295099771065206,0.674,0.406,2.07761721603875e-07,"9","ATP9A"
"MSRB2",1.00477890416511e-11,0.321624092450961,0.611,0.36,2.10501180422591e-07,"9","MSRB2"
"APEH",1.02274466600312e-11,0.337422936881339,0.811,0.577,2.14265007527653e-07,"9","APEH"
"CRIPT",1.02326714853176e-11,0.277074812756786,0.579,0.328,2.14374467617404e-07,"9","CRIPT"
"ACAP2",1.02386373682074e-11,0.301702863525055,0.547,0.309,2.14499452863945e-07,"9","ACAP2"
"GNG10",1.0469691824766e-11,0.323344929660465,0.7,0.444,2.19340043728848e-07,"9","GNG10"
"B4GALNT41",1.08419149555404e-11,0.348724068446694,0.795,0.524,2.27138118318572e-07,"9","B4GALNT4"
"SOGA1",1.12510227633166e-11,0.258450077308636,0.505,0.264,2.35708926891482e-07,"9","SOGA1"
"SNHG19",1.1309499774799e-11,0.406544354762981,0.753,0.58,2.3693402028204e-07,"9","SNHG19"
"SIK3",1.15529316655272e-11,0.308407304428228,0.647,0.391,2.42033918392794e-07,"9","SIK3"
"ECHDC1",1.16481334714375e-11,0.271916343711472,0.637,0.368,2.44028396226615e-07,"9","ECHDC1"
"TUBG2",1.20565603702926e-11,0.273980886417194,0.553,0.308,2.5258493975763e-07,"9","TUBG2"
"BROX",1.36669340971099e-11,0.319909696681705,0.684,0.434,2.86322269334453e-07,"9","BROX"
"SYMPK1",1.39346542219087e-11,0.375173259842135,0.816,0.586,2.91931005948987e-07,"9","SYMPK"
"MST1",1.42345468390627e-11,0.291205836724815,0.632,0.372,2.98213756278364e-07,"9","MST1"
"SLC2A5",1.4856547477171e-11,0.275328876244735,0.558,0.31,3.11244669646732e-07,"9","SLC2A5"
"GBA21",1.56119204421722e-11,0.276253790134917,0.521,0.283,3.27069733263508e-07,"9","GBA2"
"C1orf211",1.61168281683765e-11,0.34955222534333,0.689,0.438,3.37647550127489e-07,"9","C1orf21"
"SPECC1",1.62471106730055e-11,0.283740858087212,0.637,0.37,3.40376968599465e-07,"9","SPECC1"
"PACSIN2",1.63041914031196e-11,0.354923716299395,0.763,0.525,3.41572809895355e-07,"9","PACSIN2"
"ABLIM11",1.67051991902238e-11,0.28876611442888,0.674,0.412,3.49973923035188e-07,"9","ABLIM1"
"MRPS18A1",1.73284929220052e-11,0.315773526873563,0.705,0.439,3.63031926716009e-07,"9","MRPS18A"
"ABI1",1.81260839201024e-11,0.296529317620372,0.679,0.412,3.79741458126145e-07,"9","ABI1"
"ZNF770",1.85274607242347e-11,0.30168661232305,0.584,0.342,3.88150302172717e-07,"9","ZNF770"
"C9orf78",1.8628932158242e-11,0.312628076926448,0.595,0.36,3.9027612871517e-07,"9","C9orf78"
"SLC25A23",1.94425280289259e-11,0.277533904776654,0.695,0.423,4.07320962205997e-07,"9","SLC25A23"
"ANXA61",2.07060378299889e-11,0.323967456686117,0.9,0.716,4.33791492538268e-07,"9","ANXA6"
"SYNE1",2.07608237937816e-11,0.261981224152671,0.547,0.304,4.34939258479725e-07,"9","SYNE1"
"UBA3",2.09453129588495e-11,0.317071230943176,0.642,0.39,4.38804306487898e-07,"9","UBA3"
"RHBDD22",2.09607915078178e-11,0.325890152165171,0.921,0.784,4.39128582088784e-07,"9","RHBDD2"
"HLTF",2.13820134668065e-11,0.310083478587558,0.505,0.281,4.47953182129596e-07,"9","HLTF"
"NFYC",2.1559601135863e-11,0.310154306493917,0.563,0.332,4.5167364379633e-07,"9","NFYC"
"IRF2",2.18374133698129e-11,0.274893680710186,0.516,0.28,4.5749381009758e-07,"9","IRF2"
"ETV5",2.20642742929325e-11,0.384813097292921,0.879,0.771,4.62246546436936e-07,"9","ETV5"
"NFIX1",2.24058820525763e-11,0.300990246759322,0.847,0.624,4.69403229001474e-07,"9","NFIX"
"PATZ1",2.28108869487903e-11,0.267658055286459,0.521,0.285,4.77888081577156e-07,"9","PATZ1"
"CDKN1B1",2.40603565300148e-11,0.370953202510762,0.632,0.407,5.0406446930381e-07,"9","CDKN1B"
"RBSN",2.48437848182948e-11,0.291933555830697,0.505,0.277,5.20477291943276e-07,"9","RBSN"
"OTX1",2.53728544796717e-11,0.309409742913149,0.542,0.312,5.31561301349123e-07,"9","OTX1"
"CD3021",2.96118326245976e-11,0.278920819651553,0.5,0.271,6.2036789348532e-07,"9","CD302"
"OXCT1",3.0862842009606e-11,0.314404673745937,0.558,0.327,6.46576540101246e-07,"9","OXCT1"
"SCRIB",3.13772625873782e-11,0.327700885826754,0.716,0.464,6.57353651205574e-07,"9","SCRIB"
"IVD",3.22817445253348e-11,0.319777507909415,0.742,0.501,6.76302547805763e-07,"9","IVD"
"ORMDL3",3.23627551137996e-11,0.273582035949585,0.616,0.355,6.77999719634103e-07,"9","ORMDL3"
"NNT-AS1",3.32402573415024e-11,0.260491577528908,0.516,0.279,6.96383391304475e-07,"9","NNT-AS1"
"ZER1",3.48639516096752e-11,0.296741247775541,0.542,0.306,7.30399786222695e-07,"9","ZER1"
"ADIPOR21",3.62100903371401e-11,0.33553420134057,0.826,0.616,7.58601392563084e-07,"9","ADIPOR2"
"TMEM184B",3.87262278984548e-11,0.356893544828675,0.758,0.538,8.11314474472627e-07,"9","TMEM184B"
"CRTC1",4.00898435941993e-11,0.259130601538645,0.542,0.304,8.39882223298476e-07,"9","CRTC1"
"TREM22",4.0381836029478e-11,0.371356663793527,0.663,0.414,8.45999464817563e-07,"9","TREM2"
"CMYA5",4.16492580680244e-11,0.301940781608113,0.642,0.393,8.7255195652511e-07,"9","CMYA5"
"CKAP5",4.39934343529892e-11,0.272367638674631,0.621,0.366,9.21662449695125e-07,"9","CKAP5"
"ANAPC131",4.88955663531788e-11,0.275335041004102,0.584,0.346,1.0243621150991e-06,"9","ANAPC13"
"AC118549.1",5.11631165937692e-11,0.271056723552529,0.516,0.285,1.07186729263946e-06,"9","AC118549.1"
"PPP1R16A",5.29500163789412e-11,0.353857028605042,0.753,0.532,1.10930284313882e-06,"9","PPP1R16A"
"RDH11",5.30824039537151e-11,0.349319283841977,0.726,0.493,1.11207636283033e-06,"9","RDH11"
"STAG1",5.3330320579023e-11,0.276815992841214,0.511,0.284,1.11727021613053e-06,"9","STAG1"
"CLK4",5.48302100122555e-11,0.260992751228149,0.563,0.321,1.14869289975675e-06,"9","CLK4"
"IP6K11",5.57568950070408e-11,0.30426220364128,0.695,0.449,1.16810695039751e-06,"9","IP6K1"
"PITPNA",5.71346836523896e-11,0.349444500363425,0.658,0.432,1.19697162251756e-06,"9","PITPNA"
"FAM168B",5.78110633975621e-11,0.318585223973428,0.737,0.497,1.21114177817893e-06,"9","FAM168B"
"IGF1R1",5.94141628317561e-11,0.33180206439413,0.774,0.531,1.24472671132529e-06,"9","IGF1R"
"GAB1",6.4643915686293e-11,0.293553769296803,0.568,0.336,1.35429003362784e-06,"9","GAB1"
"IRF91",6.62022437444524e-11,0.400320622922471,0.768,0.572,1.38693700644628e-06,"9","IRF9"
"NCBP21",6.76498865596534e-11,0.34636582767279,0.811,0.606,1.41726512342474e-06,"9","NCBP2"
"ANK2",6.86273477783412e-11,0.27558303564812,0.979,0.876,1.43774293595625e-06,"9","ANK2"
"RGS121",6.92766442904354e-11,0.296377956212142,0.684,0.431,1.45134569788462e-06,"9","RGS12"
"APBB1",7.20488924757933e-11,0.357663614034777,0.816,0.598,1.50942429736787e-06,"9","APBB1"
"AASS",7.59009179528839e-11,0.344510521795378,0.563,0.336,1.59012423111292e-06,"9","AASS"
"XPR1",8.11051297357184e-11,0.312356218581833,0.568,0.344,1.6991524679633e-06,"9","XPR1"
"ARHGEF10L",8.44270138330101e-11,0.259366393815201,0.537,0.304,1.76874593980156e-06,"9","ARHGEF10L"
"NUDT3",8.73890543168764e-11,0.340263471166521,0.753,0.521,1.83080068793856e-06,"9","NUDT3"
"ING5",9.43911200965341e-11,0.262289789021966,0.505,0.279,1.97749396602239e-06,"9","ING5"
"SLC12A92",9.67136162631253e-11,0.283011079396052,0.6,0.36,2.02615026071247e-06,"9","SLC12A9"
"USP48",1.08628368744791e-10,0.270390206087728,0.526,0.302,2.27576432520337e-06,"9","USP48"
"PSPC1",1.12693914837682e-10,0.281180320483269,0.521,0.298,2.36093751584943e-06,"9","PSPC1"
"IKBKB",1.19195830850299e-10,0.259325549144363,0.6,0.349,2.49715265631377e-06,"9","IKBKB"
"ALDH7A11",1.22372837698716e-10,0.284809167899607,0.842,0.597,2.56371094978811e-06,"9","ALDH7A1"
"PSIP1",1.24197435778831e-10,0.311362799519509,0.663,0.429,2.6019362795665e-06,"9","PSIP1"
"TBC1D20",1.37066763765994e-10,0.268772657128807,0.553,0.324,2.87154870089758e-06,"9","TBC1D20"
"GET1",1.40588942480434e-10,0.335985865232075,0.689,0.469,2.94533834496508e-06,"9","GET1"
"IQSEC1",1.44015233794725e-10,0.318508142276773,0.742,0.515,3.01711914799948e-06,"9","IQSEC1"
"RPS6KA21",1.46536629828309e-10,0.277245870787113,0.616,0.369,3.06994239490308e-06,"9","RPS6KA2"
"HIP11",1.59548818464082e-10,0.279219444563923,0.653,0.398,3.34254774682253e-06,"9","HIP1"
"HLA-DMB2",1.62717474158712e-10,0.267629202810231,0.595,0.34,3.40893108362502e-06,"9","HLA-DMB"
"TBC1D14",1.62974223657533e-10,0.275415674002397,0.6,0.36,3.41430998562532e-06,"9","TBC1D14"
"CCDC14",1.64070521893771e-10,0.280053147010352,0.526,0.298,3.4372774336745e-06,"9","CCDC14"
"RWDD1",1.77188910880031e-10,0.277219197494638,0.542,0.313,3.71210768293666e-06,"9","RWDD1"
"TNKS2",1.79330320638908e-10,0.27928681135228,0.579,0.346,3.75697021738512e-06,"9","TNKS2"
"B3GALNT2",1.80106382162067e-10,0.272575911206171,0.605,0.362,3.77322870629531e-06,"9","B3GALNT2"
"UBAC1",1.84664226550189e-10,0.261394137798608,0.5,0.276,3.86871554622645e-06,"9","UBAC1"
"KAT8",1.92766309268712e-10,0.286122852057596,0.658,0.414,4.03845417917952e-06,"9","KAT8"
"TWF1",2.02069583842822e-10,0.295083034771922,0.663,0.418,4.23335778150711e-06,"9","TWF1"
"HERC2",2.0541893391369e-10,0.268651830445416,0.574,0.337,4.30352666549182e-06,"9","HERC2"
"XRCC11",2.07469522990098e-10,0.297431595142224,0.526,0.311,4.34648650664254e-06,"9","XRCC1"
"MYO6",2.07918851497399e-10,0.28930289373039,0.779,0.509,4.3558999388705e-06,"9","MYO6"
"ANKZF1",2.09913070884376e-10,0.279656086763625,0.505,0.289,4.39767883502767e-06,"9","ANKZF1"
"STAB11",2.11639654409639e-10,0.258719397000011,0.758,0.496,4.43385075988194e-06,"9","STAB1"
"UBR5",2.15461456197944e-10,0.293564449185409,0.689,0.449,4.51391750734692e-06,"9","UBR5"
"ANTKMT2",2.17113510374866e-10,0.292930948268362,0.711,0.47,4.54852804235344e-06,"9","ANTKMT"
"TPRG1L",2.22207355506412e-10,0.286742832746505,0.521,0.301,4.65524409785934e-06,"9","TPRG1L"
"TAOK2",2.2856414382707e-10,0.29232552628267,0.563,0.338,4.78841881317712e-06,"9","TAOK2"
"SAFB2",2.39768129172446e-10,0.294079199771457,0.795,0.567,5.02314230616274e-06,"9","SAFB2"
"RTCB",2.40109373310001e-10,0.283402829873871,0.605,0.373,5.03029137084452e-06,"9","RTCB"
"PHC1",2.40377369380214e-10,0.264287981918809,0.589,0.348,5.03590588851549e-06,"9","PHC1"
"GFM1",2.40771362838618e-10,0.28421067757099,0.516,0.301,5.04416005146904e-06,"9","GFM1"
"PAGR11",2.40789552585269e-10,0.270088670912445,0.658,0.403,5.0445411266614e-06,"9","PAGR1"
"FAM192A",2.4612785750905e-10,0.291735851226617,0.684,0.437,5.15637861481459e-06,"9","FAM192A"
"ST3GAL4",2.75544564713676e-10,0.266815290666928,0.532,0.308,5.7726586307515e-06,"9","ST3GAL4"
"IDH2",2.79666550401149e-10,0.259604800123579,0.574,0.332,5.85901423090408e-06,"9","IDH2"
"PARP3",2.8181462923202e-10,0.299790345670641,0.505,0.295,5.90401648241082e-06,"9","PARP3"
"RAB14",2.89368584267719e-10,0.351844323367423,0.721,0.528,6.0622718404087e-06,"9","RAB14"
"ABHD16A",2.89828105157348e-10,0.280397057177293,0.589,0.354,6.07189880304644e-06,"9","ABHD16A"
"NPNT1",2.89850954776292e-10,0.29714487819121,0.947,0.796,6.07237750256332e-06,"9","NPNT"
"LSM2",3.05672633692555e-10,0.282196043477596,0.653,0.405,6.40384167585903e-06,"9","LSM2"
"ECI1",3.51127474858273e-10,0.313054986361908,0.695,0.465,7.35612059828082e-06,"9","ECI1"
"RAB6A",3.5899965152321e-10,0.316678097808623,0.768,0.558,7.52104269941125e-06,"9","RAB6A"
"CCDC127",3.62822732692605e-10,0.271346731243485,0.668,0.419,7.60113624991008e-06,"9","CCDC127"
"DGKZ2",3.64098976290552e-10,0.313705484961714,0.853,0.705,7.62787355328707e-06,"9","DGKZ"
"RELL11",3.65925610178028e-10,0.272796615043999,0.568,0.333,7.66614153322969e-06,"9","RELL1"
"UBL7",4.0780777395014e-10,0.260284405381234,0.605,0.367,8.54357286425543e-06,"9","UBL7"
"DELE1",4.08504223218964e-10,0.284366460868593,0.568,0.344,8.5581634764373e-06,"9","DELE1"
"AL162231.1",4.32690534739952e-10,0.261968368715214,0.505,0.285,9.064866702802e-06,"9","AL162231.1"
"NISCH",4.37664508731459e-10,0.316828339978902,0.842,0.646,9.16907145792406e-06,"9","NISCH"
"FAM8A1",4.39709381824089e-10,0.270581301178448,0.526,0.3,9.21191154921466e-06,"9","FAM8A1"
"RAB5C",4.52237071295673e-10,0.323901691010878,0.932,0.832,9.47436664364434e-06,"9","RAB5C"
"AXL2",4.53817309137618e-10,0.261664388373105,0.858,0.606,9.50747262643309e-06,"9","AXL"
"USP33",5.02381118812349e-10,0.257929016949375,0.621,0.37,1.05248844391187e-05,"9","USP33"
"COA6-AS11",5.04997461989508e-10,0.281707242849207,0.621,0.383,1.05796968286802e-05,"9","COA6-AS1"
"TEX264",5.28199315291354e-10,0.298984934247104,0.816,0.595,1.10657756553539e-05,"9","TEX264"
"ATRN",5.3721402692525e-10,0.298930818101449,0.547,0.324,1.1254633864084e-05,"9","ATRN"
"PEX19",5.42279324522182e-10,0.263290633517102,0.616,0.369,1.13607518487397e-05,"9","PEX19"
"ELOVL1",5.54456098839353e-10,0.258613234035346,0.705,0.459,1.16158552706844e-05,"9","ELOVL1"
"TMEM167A",5.58896684405103e-10,0.296512888436155,0.753,0.539,1.17088855382869e-05,"9","TMEM167A"
"GSTA4",5.60537405438006e-10,0.264337057480203,0.5,0.282,1.17432586439262e-05,"9","GSTA4"
"DIPK2A",5.867009152133e-10,0.258509152017561,0.526,0.301,1.22913841737186e-05,"9","DIPK2A"
"ARL8B",6.76878099284769e-10,0.310806580819885,0.847,0.648,1.41805961800159e-05,"9","ARL8B"
"PAF1",6.77223205538364e-10,0.266467285170486,0.595,0.365,1.41878261560287e-05,"9","PAF1"
"TXNDC12",6.83554734479782e-10,0.261404738796039,0.653,0.407,1.43204716873514e-05,"9","TXNDC12"
"PTPRF1",6.8630319161068e-10,0.27421495716337,0.758,0.511,1.43780518642438e-05,"9","PTPRF"
"SLC41A3",7.35041109452655e-10,0.291735851226617,0.658,0.432,1.53991112430331e-05,"9","SLC41A3"
"SEC22C1",7.62401196524078e-10,0.298829873122094,0.605,0.382,1.59723050671794e-05,"9","SEC22C"
"H2AFV",7.63443366873769e-10,0.316864053125158,0.842,0.695,1.59941385360055e-05,"9","H2AFV"
"BCAM1",7.88861882784518e-10,0.259660731272284,0.684,0.429,1.65266564443357e-05,"9","BCAM"
"ENPP52",8.18766128446524e-10,0.357893979027221,0.937,0.792,1.71531503909547e-05,"9","ENPP5"
"LRRC471",8.31336001335242e-10,0.264420349480678,0.658,0.42,1.74164892279733e-05,"9","LRRC47"
"ISCU",8.44953494012943e-10,0.315623792645937,0.8,0.641,1.77017756995711e-05,"9","ISCU"
"DTX11",8.45778395208405e-10,0.288642947475383,0.532,0.315,1.77190573796161e-05,"9","DTX1"
"PNMA1",8.4821522211248e-10,0.298242245807822,0.889,0.719,1.77701089032565e-05,"9","PNMA1"
"SRSF6",8.70786343810988e-10,0.301024230706956,0.895,0.72,1.82429739028402e-05,"9","SRSF6"
"MPDZ1",9.26008785923843e-10,0.272037765573528,0.584,0.361,1.93998840651045e-05,"9","MPDZ"
"PPP5C",9.58571677911792e-10,0.268101907611606,0.758,0.5,2.0082076652252e-05,"9","PPP5C"
"SMC1A",9.80086462284714e-10,0.253468042767532,0.511,0.291,2.05328113848648e-05,"9","SMC1A"
"NT5E1",1.02635941707798e-09,0.283568064777364,0.737,0.502,2.15022297877838e-05,"9","NT5E"
"CERS41",1.09164009773465e-09,0.290462227078594,0.595,0.37,2.28698600475409e-05,"9","CERS4"
"CMTM6",1.14503986335626e-09,0.273953828664139,0.579,0.355,2.39885851373136e-05,"9","CMTM6"
"SETD2",1.15810453976589e-09,0.265269309128525,0.521,0.311,2.42622901080953e-05,"9","SETD2"
"WIPI2",1.18848842883758e-09,0.291705344904434,0.7,0.468,2.48988325841472e-05,"9","WIPI2"
"YIPF4",1.19614654558219e-09,0.282274122798776,0.711,0.478,2.50592701299468e-05,"9","YIPF4"
"ALDH3A21",1.20541491397417e-09,0.271552776432982,0.663,0.43,2.52534424477588e-05,"9","ALDH3A2"
"ATG4B1",1.20575528144725e-09,0.25785038080266,0.695,0.433,2.526057314632e-05,"9","ATG4B"
"NDUFB3",1.24828450382224e-09,0.269397206001801,0.7,0.462,2.6151560355076e-05,"9","NDUFB3"
"MMUT",1.25293478411705e-09,0.251685091111999,0.547,0.326,2.62489837272523e-05,"9","MMUT"
"IPO13",1.26516435622945e-09,0.27480321943498,0.621,0.393,2.65051932630071e-05,"9","IPO13"
"ZBED5",1.282073490381e-09,0.25028373017976,0.5,0.29,2.6859439623482e-05,"9","ZBED5"
"GSK3B",1.293943303032e-09,0.269149271710699,0.611,0.382,2.71081121985204e-05,"9","GSK3B"
"VAMP81",1.294943864793e-09,0.254954035720622,0.516,0.299,2.71290739674134e-05,"9","VAMP8"
"PCMTD2",1.29872322286812e-09,0.303538075289484,0.647,0.428,2.72082515190872e-05,"9","PCMTD2"
"PINK1",1.2987297600553e-09,0.318995597197898,0.863,0.668,2.72083884731584e-05,"9","PINK1"
"ING4",1.38913731179995e-09,0.277869253147907,0.605,0.379,2.9102426682209e-05,"9","ING4"
"TPBG",1.46230227718795e-09,0.255810134720912,0.511,0.293,3.06352327070876e-05,"9","TPBG"
"NCOA6",1.52236593154875e-09,0.256371081188242,0.526,0.308,3.18935662659462e-05,"9","NCOA6"
"ABR",1.56496728537994e-09,0.309704876922911,0.732,0.525,3.27860646287097e-05,"9","ABR"
"CDC34",1.58671387974764e-09,0.29276436209661,0.7,0.477,3.3241655780713e-05,"9","CDC34"
"VPS52",1.61344679496685e-09,0.271807469348971,0.537,0.33,3.38017103545555e-05,"9","VPS52"
"SMIM14",1.7061992106385e-09,0.312382160983164,0.595,0.378,3.57448734628765e-05,"9","SMIM14"
"SDCCAG8",1.83558552813965e-09,0.280372354453037,0.695,0.473,3.84555168145256e-05,"9","SDCCAG8"
"RNASE4",1.84731193970366e-09,0.252480008229961,0.505,0.289,3.87011851367916e-05,"9","RNASE4"
"TCTA",1.96709803444214e-09,0.298312604064164,0.605,0.401,4.12107038215629e-05,"9","TCTA"
"FAM120A",2.08756548759952e-09,0.269691467730042,0.763,0.51,4.373449696521e-05,"9","FAM120A"
"CELSR21",2.09091249193315e-09,0.296194446305882,0.826,0.609,4.38046167059995e-05,"9","CELSR2"
"PIP4K2B",2.09295216329301e-09,0.302108738928118,0.732,0.523,4.38473478209885e-05,"9","PIP4K2B"
"ANKRD40",2.12165215134869e-09,0.295976112524543,0.716,0.48,4.44486125707551e-05,"9","ANKRD40"
"SP3",2.14814506261799e-09,0.276903259085823,0.547,0.333,4.50036390618468e-05,"9","SP3"
"CARD19",2.20510481527267e-09,0.2835377327537,0.521,0.311,4.61969458799625e-05,"9","CARD19"
"TOR1AIP1",2.23149823753452e-09,0.349092010644873,0.742,0.555,4.67498880763481e-05,"9","TOR1AIP1"
"ATXN7L3B",2.33858786315917e-09,0.294185815932067,0.621,0.4,4.89934157331847e-05,"9","ATXN7L3B"
"UBL3",2.40733177943855e-09,0.289207925257213,0.832,0.647,5.04336007792375e-05,"9","UBL3"
"POLR3H",2.55476687572037e-09,0.271219227725616,0.558,0.339,5.35223660463417e-05,"9","POLR3H"
"INTS10",2.58090127118987e-09,0.259006290217136,0.6,0.371,5.40698816314278e-05,"9","INTS10"
"WIPF2",2.63632581919391e-09,0.310002739015615,0.621,0.415,5.52310259121124e-05,"9","WIPF2"
"SHISA4",2.69079319029947e-09,0.273592755226996,0.837,0.63,5.63721173367738e-05,"9","SHISA4"
"ZMYND11",2.74581878913479e-09,0.265379072945207,0.516,0.31,5.75249036323739e-05,"9","ZMYND11"
"GCSH1",2.81320211408871e-09,0.290972992765569,0.789,0.599,5.89365842901584e-05,"9","GCSH"
"PSMG2",3.07511415765544e-09,0.254928050865412,0.532,0.319,6.44236416028814e-05,"9","PSMG2"
"ARHGAP1",3.20964450615190e-09,0.284638809823927,0.847,0.678,6.72420524038822e-05,"9","ARHGAP1"
"TM2D1",3.41989289080594e-09,0.293723326754431,0.742,0.513,7.16467560623845e-05,"9","TM2D1"
"ERI3",3.42521011390909e-09,0.298054924182332,0.795,0.578,7.17581518863955e-05,"9","ERI3"
"TUBGCP62",3.6023532828411e-09,0.258553410800649,0.637,0.404,7.54693012755209e-05,"9","TUBGCP6"
"CCZ1",3.60501436601111e-09,0.287431151120987,0.605,0.389,7.55250509679328e-05,"9","CCZ1"
"NASP1",3.62765898545713e-09,0.303872150653131,0.753,0.555,7.59994557453269e-05,"9","NASP"
"PAPSS1",4.07631678722597e-09,0.272939637813135,0.632,0.416,8.53988366923842e-05,"9","PAPSS1"
"ADD3",4.26889783768697e-09,0.267712875126708,0.642,0.402,8.94334096995419e-05,"9","ADD3"
"ADAR",4.27722678267386e-09,0.301635571551992,0.705,0.492,8.96079010970173e-05,"9","ADAR"
"MRPL281",4.4048795930175e-09,0.252271842146216,0.711,0.466,9.22822274737165e-05,"9","MRPL28"
"TMEM941",4.58998722686611e-09,0.29598900841085,0.732,0.496,9.6160232402845e-05,"9","TMEM94"
"SPRED2",4.75289519309149e-09,0.285989270420212,0.689,0.473,9.95731542952668e-05,"9","SPRED2"
"HNRNPUL2",4.79444324451405e-09,0.283913950390229,0.726,0.522,0.000100443585972569,"9","HNRNPUL2"
"TMEM170A",4.98045773804468e-09,0.27725723430386,0.553,0.344,0.000104340589612036,"9","TMEM170A"
"TRIP12",4.98234090739537e-09,0.257181009193369,0.721,0.492,0.000104380042009933,"9","TRIP12"
"FBXO44",5.16622527466455e-09,0.263103341063232,0.542,0.33,0.000108232419504222,"9","FBXO44"
"ISG153",5.20603395454282e-09,0.380198928488126,0.811,0.619,0.000109066411347672,"9","ISG15"
"UFC1",5.26058080999204e-09,0.283127402318178,0.784,0.604,0.000110209167969333,"9","UFC1"
"THYN1",5.75004431782974e-09,0.257967328419778,0.621,0.395,0.000120463428458533,"9","THYN1"
"DMAC1",5.93438461874663e-09,0.277822333266465,0.689,0.463,0.000124325357762742,"9","DMAC1"
"FMC1",5.97367104295134e-09,0.272777693522732,0.674,0.43,0.000125148408349831,"9","FMC1"
"ZBTB4",6.15924028637035e-09,0.261651851783675,0.711,0.475,0.000129036083999459,"9","ZBTB4"
"NELFB1",6.16516974251569e-09,0.260908361224578,0.653,0.425,0.000129160306105704,"9","NELFB"
"TNRC6B",6.34315247038384e-09,0.282401073683425,0.6,0.386,0.000132889044254541,"9","TNRC6B"
"FOXK1",6.3780836968143e-09,0.272074041886351,0.563,0.352,0.00013362085344826,"9","FOXK1"
"ADGRL1",6.461402460344e-09,0.292891782026655,0.668,0.459,0.000135366381544207,"9","ADGRL1"
"FBXO7",6.633053903464e-09,0.272012450309375,0.632,0.423,0.000138962479277571,"9","FBXO7"
"MAML2",7.25801836121157e-09,0.250613247079848,0.542,0.337,0.000152055484667382,"9","MAML2"
"CHP1",7.42833844693324e-09,0.263677412853272,0.616,0.391,0.000155623690463251,"9","CHP1"
"SMDT11",7.48322112132494e-09,0.261281407554938,0.737,0.507,0.000156773482491757,"9","SMDT1"
"TSPAN61",7.98657598338715e-09,0.275814149641697,0.9,0.771,0.000167318766851961,"9","TSPAN6"
