"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RTCB",1.92909142073334e-07,0.504912925841398,0.81,0.676,0.00307612917950138,"9","RTCB"
"SLC49A3",2.02792286965801e-07,0.337548256438345,0.529,0.318,0.00323372580795665,"9","SLC49A3"
"PTPRE1",2.23056307118987e-07,0.39997853479019,0.686,0.49,0.00355685587331937,"9","PTPRE"
"DRAM1",2.43854158379713e-07,0.374646368161445,0.504,0.304,0.0038884984095229,"9","DRAM1"
"RAB312",2.79164347165397e-07,0.369473872098369,0.851,0.701,0.00445155467989943,"9","RAB31"
"EMP32",3.00013358095351e-07,0.377660001707117,0.826,0.649,0.00478401300818846,"9","EMP3"
"SRGAP2",3.08279663379344e-07,0.39299274478242,0.537,0.344,0.00491582751224702,"9","SRGAP2"
"TCN21",3.20479066416257e-07,0.438708044616409,0.62,0.422,0.00511035919307364,"9","TCN2"
"CLN81",3.8098554763501e-07,0.320499348802183,0.612,0.399,0.00607519554258788,"9","CLN8"
"NT5C2",4.2266140923855e-07,0.387399502371606,0.826,0.694,0.00673975883171792,"9","NT5C2"
"WIPF13",4.56440259955145e-07,0.350186176171751,0.959,0.804,0.00727839638524475,"9","WIPF1"
"GPR137B",4.97123895681475e-07,0.467868569757156,0.752,0.636,0.0079271376405368,"9","GPR137B"
"PLEKHM21",4.97461429321342e-07,0.332132739510786,0.81,0.671,0.00793251995195812,"9","PLEKHM2"
"DPYD2",5.59269655951306e-07,0.326298303084798,0.595,0.366,0.00891811393379952,"9","DPYD"
"LCP11",6.24558167646425e-07,0.393439609568399,0.851,0.679,0.0099592045412899,"9","LCP1"
"HLA-F1",6.45009502844813e-07,0.350614968173037,0.942,0.775,0.0102853215323634,"9","HLA-F"
"GBA1",7.14353241505374e-07,0.330403763221666,0.744,0.569,0.0113910767890447,"9","GBA"
"STX7",7.56711930140621e-07,0.329672283290996,0.893,0.786,0.0120665284380223,"9","STX7"
"MYO9B1",8.42823752714078e-07,0.394543444551439,0.702,0.53,0.0134396675607787,"9","MYO9B"
"DUSP3",8.59072553926271e-07,0.344092304299066,0.843,0.693,0.0136987709449083,"9","DUSP3"
"MARCH2",8.59738807129263e-07,0.340774490174853,0.81,0.708,0.0137093950184832,"9","MARCH2"
"GPCPD1",9.04281560462594e-07,0.320690152034885,0.901,0.744,0.0144196737631365,"9","GPCPD1"
"GBP12",9.39880409632876e-07,0.393977177714177,0.818,0.67,0.0149873330120058,"9","GBP1"
"TLR2",9.51249635366174e-07,0.368737109235578,0.529,0.339,0.015168626685549,"9","TLR2"
"EDEM11",1.07711159503647e-06,0.340074744621268,0.769,0.612,0.0171756214944516,"9","EDEM1"
"FYB12",1.0926672255368e-06,0.338816974461694,0.736,0.521,0.0174236715784099,"9","FYB1"
"PILRA1",1.09435913508953e-06,0.316602621089723,0.504,0.311,0.0174506507681376,"9","PILRA"
"GSTP12",1.13893396046668e-06,0.310698822052963,0.983,0.86,0.0181614409336016,"9","GSTP1"
"FCHO21",1.18941537806757e-06,0.481937007065619,0.554,0.396,0.0189664176186654,"9","FCHO2"
"PI4K2A",1.49188656546198e-06,0.305636819739051,0.512,0.316,0.0237896231728568,"9","PI4K2A"
"DAPK11",1.52537826183296e-06,0.340289802066621,0.62,0.43,0.0243236817631883,"9","DAPK1"
"TNFSF121",1.64938952202689e-06,0.400142425769446,0.579,0.402,0.0263011653182408,"9","TNFSF12"
"IFIT21",1.71580716132922e-06,0.448158435119636,0.645,0.475,0.0273602609945558,"9","IFIT2"
"TPD52L2",1.74845554483498e-06,0.358387304970238,0.802,0.674,0.0278808721179386,"9","TPD52L2"
"GRB2",1.87589385785659e-06,0.314878910620698,0.926,0.811,0.0299130034573812,"9","GRB2"
"IFIH12",1.90529611278322e-06,0.306030904500169,0.934,0.823,0.0303818518144412,"9","IFIH1"
"FGD22",1.97859932056653e-06,0.308544758762923,0.537,0.339,0.0315507447657539,"9","FGD2"
"EML4",2.01138603680198e-06,0.386353130508672,0.628,0.47,0.0320735617428444,"9","EML4"
"PARVG2",2.07867195394122e-06,0.298590318066444,0.579,0.362,0.0331465029775467,"9","PARVG"
"PTPN61",2.91584017113083e-06,0.381133660914103,0.587,0.417,0.0464959873688523,"9","PTPN6"
"GPRIN32",2.98381162685821e-06,0.327110174260353,0.512,0.329,0.047579860201881,"9","GPRIN3"
"MAP3K81",3.14681832714753e-06,0.434516696935481,0.595,0.448,0.0501791650446945,"9","MAP3K8"
"CREM",3.42246049554948e-06,0.37891729188323,0.711,0.551,0.054574555062032,"9","CREM"
"LEPROT",3.69779291252428e-06,0.275163560563702,0.876,0.748,0.0589650057831121,"9","LEPROT"
"GLIPR12",3.76798051864077e-06,0.381283303661842,0.669,0.509,0.0600842173502457,"9","GLIPR1"
"RHOG1",3.97632654140971e-06,0.371476891743368,0.736,0.602,0.0634065030293193,"9","RHOG"
"RENBP1",3.99162514434036e-06,0.319596847965216,0.636,0.457,0.0636504545516514,"9","RENBP"
"MGST3",4.64323739335758e-06,0.299492213456177,0.835,0.725,0.0740410634744799,"9","MGST3"
"BLVRB",4.69367949739456e-06,0.316705716965044,0.521,0.346,0.0748454132654537,"9","BLVRB"
"GNPTG1",4.73269431813632e-06,0.350106272815917,0.736,0.594,0.0754675435970017,"9","GNPTG"
"SH2B31",5.23907107733103e-06,0.336353097891038,0.512,0.336,0.0835422273991206,"9","SH2B3"
"CEBPA1",5.32297463118896e-06,0.30269652628243,0.529,0.341,0.0848801534689392,"9","CEBPA"
"LIMS1",9.09245896134205e-06,0.358766641412775,0.702,0.558,0.14498835059756,"9","LIMS1"
"CSGALNACT21",9.33946697220124e-06,0.316342738825525,0.686,0.534,0.148927140338721,"9","CSGALNACT2"
"ABHD21",9.63296337329772e-06,0.355340387176606,0.744,0.62,0.153607233950606,"9","ABHD2"
"TNFSF131",1.02361100127706e-05,0.334938256089765,0.603,0.464,0.16322501026364,"9","TNFSF13"
"TMX1",1.03425322169629e-05,0.27683541590833,0.793,0.645,0.164922018731691,"9","TMX1"
"GPSM32",1.06847085577437e-05,0.349617573669923,0.645,0.48,0.170378362661781,"9","GPSM3"
"NCSTN",1.09172888560154e-05,0.281938065316297,0.926,0.805,0.174087088098021,"9","NCSTN"
"BAG1",1.268912149655e-05,0.300208454767726,0.802,0.644,0.202340731383986,"9","BAG1"
"TGFB12",1.42304143752773e-05,0.29798783688815,0.835,0.671,0.226918187628171,"9","TGFB1"
"CEP1701",1.43887182527882e-05,0.307806843065599,0.645,0.461,0.22944250125896,"9","CEP170"
"CLCN7",1.51374976681943e-05,0.354489671041408,0.793,0.674,0.241382537817027,"9","CLCN7"
"TRIM381",1.52225984574091e-05,0.29580576595471,0.777,0.649,0.242739555001845,"9","TRIM38"
"CD42",1.54181291908134e-05,0.312563321035952,0.678,0.522,0.24585748807671,"9","CD4"
"ATP6V1A1",1.62631314551396e-05,0.32582744107021,0.826,0.69,0.259331894183656,"9","ATP6V1A"
"FMNL21",1.7235849522358e-05,0.33132012082872,0.612,0.448,0.274842856483521,"9","FMNL2"
"ALCAM2",1.72522263169269e-05,0.386190167434382,0.595,0.443,0.275104000849716,"9","ALCAM"
"SERPINB6",1.76681384359155e-05,0.307038195007463,0.777,0.636,0.281736135499108,"9","SERPINB6"
"BLVRA1",1.80967599148269e-05,0.314174744002308,0.57,0.41,0.288570933601829,"9","BLVRA"
"PYCARD",2.19390250804687e-05,0.380992280993475,0.686,0.567,0.349839693933154,"9","PYCARD"
"CYSTM1",2.19911145600988e-05,0.320387628893436,0.612,0.473,0.350670312775336,"9","CYSTM1"
"APOL61",2.21295433361016e-05,0.30185554984306,0.81,0.679,0.352877698037477,"9","APOL6"
"TFRC4",2.21454046697609e-05,0.292753851416036,0.95,0.823,0.353130622864007,"9","TFRC"
"MGLL",2.28532890282347e-05,0.305097632396985,0.579,0.398,0.36441854684423,"9","MGLL"
"PLBD21",2.35241704907469e-05,0.354738336072059,0.678,0.54,0.375116422645451,"9","PLBD2"
"STXBP2",2.4151027074809e-05,0.342572052172744,0.653,0.507,0.385112277734905,"9","STXBP2"
"GMIP1",2.55908298875098e-05,0.29687842359503,0.587,0.42,0.408071373386231,"9","GMIP"
"UBXN11",2.74100141031464e-05,0.27492117723621,0.562,0.39,0.437080084888773,"9","UBXN11"
"ID2",2.82335059646344e-05,0.295230197950288,0.901,0.79,0.450211486112059,"9","ID2"
"CISD21",2.9160624337101e-05,0.284947578769942,0.579,0.411,0.464995315679413,"9","CISD2"
"STX10",3.0218750779116e-05,0.329376623266997,0.678,0.564,0.481868199923783,"9","STX10"
"GSAP1",3.22524433379097e-05,0.362718332144062,0.562,0.441,0.514297461466309,"9","GSAP"
"TOM1",3.56464554817576e-05,0.306041532440255,0.711,0.588,0.568418379112106,"9","TOM1"
"LIMK1",4.2883544212043e-05,0.295430297961886,0.595,0.433,0.683820996005237,"9","LIMK1"
"BNIP3L1",4.65555340623608e-05,0.344373649664295,0.669,0.56,0.742374546158405,"9","BNIP3L"
"VASH12",4.90918069968447e-05,0.321690553617787,0.769,0.655,0.782817954371686,"9","VASH1"
"TRIM221",5.11838604995073e-05,0.298185259085447,0.967,0.846,0.816177839525144,"9","TRIM22"
"SH3TC12",5.21336780543176e-05,0.289454862664633,0.521,0.368,0.831323630254149,"9","SH3TC1"
"HIST1H4I1",5.5037945403562e-05,0.398127471281057,0.554,0.403,0.8776350774052,"9","HIST1H4I"
"GBP51",5.97746627186978e-05,0.372831952439502,0.686,0.551,0.953166771712356,"9","GBP5"
"VPS29",6.24413157073575e-05,0.29573169712047,0.81,0.708,0.995689220269523,"9","VPS29"
"IFI352",6.80917236071607e-05,0.332449025113942,0.793,0.677,1,"9","IFI35"
"CPVL2",6.92962748248484e-05,0.259170037986278,0.678,0.508,1,"9","CPVL"
"MYO5A1",7.18162372676497e-05,0.274272946462645,0.562,0.398,1,"9","MYO5A"
"COMMD9",8.15143286421452e-05,0.302459844296683,0.603,0.452,1,"9","COMMD9"
"CBR1",8.29496060474735e-05,0.298892988513442,0.545,0.394,1,"9","CBR1"
"BMP2K1",8.56501844884734e-05,0.302719992560473,0.793,0.681,1,"9","BMP2K"
"KLHL62",9.19749297716814e-05,0.321035631296833,0.529,0.373,1,"9","KLHL6"
"ARHGAP252",0.000110873443885868,0.28844904193199,0.57,0.406,1,"9","ARHGAP25"
"SLC31A2",0.000111298884419252,0.278035625466468,0.562,0.421,1,"9","SLC31A2"
"IER51",0.000112873428095297,0.287920676248494,0.57,0.406,1,"9","IER5"
"BLOC1S1",0.00011802913799402,0.286598711683372,0.579,0.443,1,"9","BLOC1S1"
"SCO2",0.000135406353394115,0.32272196253031,0.562,0.439,1,"9","SCO2"
"ARL4C2",0.000136952061761303,0.272038411570259,0.818,0.674,1,"9","ARL4C"
"RNF1351",0.00013971348676337,0.255039619914976,0.529,0.358,1,"9","RNF135"
"AMD1",0.000141974783368062,0.2598725660765,0.711,0.573,1,"9","AMD1"
"RGS192",0.00014664860855471,0.281145077066013,0.603,0.453,1,"9","RGS19"
"CHMP5",0.000150263277706594,0.317844352578383,0.57,0.451,1,"9","CHMP5"
"VAC141",0.000154893640616097,0.315911572403288,0.512,0.383,1,"9","VAC14"
"SNX201",0.000158972612273975,0.251989275519031,0.504,0.344,1,"9","SNX20"
"MBD2",0.000171050866422735,0.262546691517291,0.793,0.682,1,"9","MBD2"
"EDEM2",0.000188360802182312,0.31890056656131,0.595,0.487,1,"9","EDEM2"
"POLD41",0.000189786287831535,0.268069829887168,0.81,0.689,1,"9","POLD4"
"MAP2K3",0.000199098605571381,0.261289822815867,0.752,0.624,1,"9","MAP2K3"
"CLN61",0.000243089598700885,0.25738138629261,0.636,0.499,1,"9","CLN6"
"GIMAP41",0.000247419105221819,0.340944440876202,0.62,0.475,1,"9","GIMAP4"
"IGF2R",0.000260363168378944,0.32310129784051,0.686,0.57,1,"9","IGF2R"
"SHKBP1",0.000283878136988466,0.272152758137141,0.81,0.68,1,"9","SHKBP1"
"PGK1",0.000328903299009674,0.268810064742371,0.868,0.755,1,"9","PGK1"
"ARL8A1",0.000483388478240865,0.277580274370102,0.702,0.564,1,"9","ARL8A"
"ANXA4",0.000541853626104278,0.254212149263735,0.785,0.662,1,"9","ANXA4"
"ADCY72",0.000618578203796607,0.258707399218335,0.545,0.412,1,"9","ADCY7"
"HMGA1",0.000660759405520871,0.25963190199473,0.595,0.466,1,"9","HMGA1"
"DEFB12",0.000714226369889091,0.254259875056693,0.678,0.537,1,"9","DEFB1"
"B4GALT51",0.000740704520003654,0.250756950450699,0.76,0.647,1,"9","B4GALT5"
"ACKR11",4.69192348681019e-56,2.45248357844971,0.972,0.308,7.48174119206753e-52,"10","ACKR1"
"SELP",1.73607336311157e-52,1.30932339552169,0.722,0.128,2.76834258481771e-48,"10","SELP"
"LHX6",3.39920700397068e-52,1.32145970297642,0.722,0.126,5.42037548853165e-48,"10","LHX6"
"VWF1",8.43429920169497e-44,2.16797543404686,1,0.642,1.34493335070228e-39,"10","VWF"
"AQP12",8.78709033683244e-44,2.26481226256678,1,0.67,1.4011894251113e-39,"10","AQP1"
"CCL14",2.88855739534689e-43,1.85767639596548,0.819,0.219,4.60609362262016e-39,"10","CCL14"
"TSPAN7",1.5960120430134e-39,1.18523397006562,0.708,0.162,2.54500080378917e-35,"10","TSPAN7"
"RAMP31",3.35064106843374e-38,1.6090609641635,0.917,0.358,5.34293224772445e-34,"10","RAMP3"
"ADCY4",1.53501580321015e-37,1.16786211368685,0.833,0.249,2.44773619979891e-33,"10","ADCY4"
"SYNPO22",1.86772557546761e-34,1.31197873109437,0.917,0.358,2.97827520264065e-30,"10","SYNPO2"
"CCL192",1.04581885520985e-32,2.27389317513017,0.944,0.55,1.66766274651763e-28,"10","CCL19"
"PLVAP2",1.51681205522243e-32,1.28805015499602,0.972,0.504,2.41870850325769e-28,"10","PLVAP"
"SLCO2A1",6.42405271829037e-32,1.2145257322018,0.792,0.254,1.02437944645858e-27,"10","SLCO2A1"
"PECAM13",1.09736587789285e-31,1.43783695108172,1,0.735,1.74985962888794e-27,"10","PECAM1"
"OLFM1",2.75265639858017e-31,1.17984259920441,0.736,0.219,4.38938589317595e-27,"10","OLFM1"
"HSPG22",7.72905017379231e-31,1.34291085052573,1,0.88,1.23247434071292e-26,"10","HSPG2"
"ENG3",1.0189655351316e-30,1.40526100794448,1,0.843,1.62484244232085e-26,"10","ENG"
"TPO",1.39345030133609e-30,0.961934741329951,0.528,0.107,2.22199585051053e-26,"10","TPO"
"CAVIN2",1.35988581622025e-27,1.12419743723443,0.667,0.197,2.16847392254481e-23,"10","CAVIN2"
"SPNS2",6.80578583574549e-27,1.12441881597185,0.819,0.317,1.08525060936798e-22,"10","SPNS2"
"CD931",2.59877754632148e-26,1.17070303379978,0.903,0.493,4.14401067536423e-22,"10","CD93"
"DIPK2B",7.45573665452657e-26,0.894399433066622,0.625,0.179,1.18889176693081e-21,"10","DIPK2B"
"ECSCR",1.32313829875754e-24,0.780843714986281,0.653,0.195,2.10987633119878e-20,"10","ECSCR"
"LIMS21",6.40138958002048e-24,0.969081789195677,0.806,0.313,1.02076558243007e-19,"10","LIMS2"
"CDH51",7.83582680189378e-24,1.13580174866213,0.875,0.391,1.24950094182998e-19,"10","CDH5"
"ARL4A",8.5125125509281e-24,0.945945481631112,0.806,0.348,1.357405251371e-19,"10","ARL4A"
"IGFBP44",1.50655832897558e-23,1.04292731789069,1,0.752,2.40235791138445e-19,"10","IGFBP4"
"COL15A12",3.82708641094439e-22,1.00387112534746,0.931,0.52,6.10267199089192e-18,"10","COL15A1"
"ABCC9",4.7927541079418e-22,0.793126919648491,0.625,0.193,7.642525700524e-18,"10","ABCC9"
"SPARCL13",1.20300248650045e-21,1.18132764763755,0.931,0.618,1.91830776497361e-17,"10","SPARCL1"
"ADAMTS9",2.84267323771039e-21,0.924012258186197,0.708,0.254,4.53292674485299e-17,"10","ADAMTS9"
"TMEM255B",3.24550647192597e-21,0.763412962277938,0.625,0.2,5.17528462013316e-17,"10","TMEM255B"
"A2M3",3.50937889064686e-21,1.07648822925059,0.986,0.818,5.59605557902548e-17,"10","A2M"
"CFH3",3.61284484759235e-21,1.04431330106797,0.944,0.599,5.76104239397076e-17,"10","CFH"
"SHE",4.47028788254324e-21,0.633520198698414,0.611,0.184,7.12832105750344e-17,"10","SHE"
"MALL",9.98433222753365e-21,0.735209246538196,0.597,0.187,1.59210161700252e-16,"10","MALL"
"CAVIN12",2.3232064059821e-20,0.888221986019764,1,0.827,3.70458493497905e-16,"10","CAVIN1"
"NR5A2",3.23705582492885e-19,0.546870589373602,0.5,0.129,5.16180921843155e-15,"10","NR5A2"
"CSF2RB2",4.16483282150082e-19,0.895632079208364,0.806,0.357,6.64124241716521e-15,"10","CSF2RB"
"ARHGEF15",4.93727805497613e-19,0.828782241885109,0.639,0.226,7.87298358646494e-15,"10","ARHGEF15"
"SPRY11",5.05481311337892e-19,0.872122194805732,0.917,0.743,8.06040499059402e-15,"10","SPRY1"
"PROS11",5.67388124472457e-19,0.793870019257589,0.806,0.374,9.04757103283779e-15,"10","PROS1"
"RAMP2",4.06479456936406e-18,0.818010904329309,0.75,0.316,6.48172142030793e-14,"10","RAMP2"
"NR2F2",4.31737408468638e-18,0.923874244827546,0.889,0.581,6.88448471544091e-14,"10","NR2F2"
"PREX2",5.39716713045288e-18,0.680986913418939,0.514,0.151,8.60632270622017e-14,"10","PREX2"
"IL3RA",8.70221296603848e-18,0.625476981728054,0.611,0.211,1.3876548795645e-13,"10","IL3RA"
"PTPRB",1.79150546632726e-17,0.798827809454851,0.708,0.287,2.85673461660544e-13,"10","PTPRB"
"ID11",1.84931535453509e-17,0.904244109297946,0.75,0.36,2.94891826434165e-13,"10","ID1"
"RHOJ",2.93434474070726e-17,0.748215889542459,0.639,0.237,4.6791061235318e-13,"10","RHOJ"
"COL4A21",4.35610367081808e-17,0.90982605582446,0.931,0.645,6.94624291348651e-13,"10","COL4A2"
"CLEC14A",5.35696036716894e-17,0.918891952388284,0.653,0.265,8.5422090014876e-13,"10","CLEC14A"
"ETS22",5.43926792643788e-17,0.890542393838625,0.833,0.446,8.67345663549785e-13,"10","ETS2"
"EHD22",6.34680020055945e-17,0.887372056761927,0.861,0.519,1.01206075998121e-12,"10","EHD2"
"MCTP1",6.91328327210697e-17,0.75224431650079,0.708,0.292,1.10239215057018e-12,"10","MCTP1"
"FAM171A1",8.52174670762018e-17,0.602588209594987,0.556,0.179,1.35887772999711e-12,"10","FAM171A1"
"CCDC692",1.11361136099508e-16,0.891801581398783,0.806,0.418,1.77576467624276e-12,"10","CCDC69"
"TIE1",1.46911868450412e-16,0.560836470987306,0.583,0.195,2.34265665431027e-12,"10","TIE1"
"ELK31",3.41825350863948e-16,0.864715898546665,0.819,0.497,5.45074704487651e-12,"10","ELK3"
"ARAP3",5.99344598909399e-16,0.578252442533098,0.569,0.199,9.55714897420928e-12,"10","ARAP3"
"CALCRL",6.7946713184214e-16,0.768346452393746,0.708,0.313,1.08347828843548e-11,"10","CALCRL"
"PTGDS3",8.19310199038951e-16,1.04112576551648,0.944,0.649,1.30647204338751e-11,"10","PTGDS"
"IGFBP52",1.09378209400092e-15,0.849617134766508,1,0.857,1.74414492709387e-11,"10","IGFBP5"
"TNXB2",6.77395842268234e-15,0.752382950531636,0.708,0.307,1.08017541008093e-10,"10","TNXB"
"HYAL2",8.54602273994481e-15,0.908103971080951,0.708,0.369,1.3627487861116e-10,"10","HYAL2"
"APLNR",9.06142198391034e-15,0.965746712604926,0.667,0.291,1.44493434955434e-10,"10","APLNR"
"TNS21",1.65768779957374e-14,0.763330343990957,0.806,0.426,2.64334896520028e-10,"10","TNS2"
"RELL11",2.33453220686232e-14,0.880683332846875,0.875,0.686,3.72264505706265e-10,"10","RELL1"
"NEURL1B",2.38852201534397e-14,0.68855276811995,0.597,0.242,3.80873720566749e-10,"10","NEURL1B"
"ITGA6",3.58150628974574e-14,0.794478686353333,0.736,0.384,5.71106992962855e-10,"10","ITGA6"
"TGFBR23",6.40862196030213e-14,0.780556310120963,0.917,0.657,1.02191885778978e-09,"10","TGFBR2"
"SHANK3",1.12433310843569e-13,0.849649343172848,0.653,0.309,1.79286157471155e-09,"10","SHANK3"
"MATN2",1.17531372583138e-13,0.577158426287312,0.514,0.184,1.87415526721072e-09,"10","MATN2"
"EDN1",1.18352980390254e-13,0.819040235842921,0.556,0.231,1.88725662530299e-09,"10","EDN1"
"CCL211",1.19702553489207e-13,1.05449315535789,0.528,0.193,1.9087769179389e-09,"10","CCL21"
"GASK1B1",1.24933675329622e-13,0.668947804269475,0.958,0.713,1.99219238680616e-09,"10","GASK1B"
"SLIT34",2.62655681466704e-13,0.75603072754678,0.792,0.399,4.18830749666806e-09,"10","SLIT3"
"LHFPL62",3.40462711775573e-13,0.710015757970806,0.764,0.39,5.42901840197329e-09,"10","LHFPL6"
"NOS3",3.6439744238707e-13,0.722163156136966,0.556,0.223,5.81068161630421e-09,"10","NOS3"
"MAPK11",5.73716630386956e-13,0.498899337480781,0.5,0.178,9.14848538815039e-09,"10","MAPK11"
"JAM2",8.27634743061135e-13,0.571907976906931,0.542,0.212,1.31974636128529e-08,"10","JAM2"
"GRASP",1.01572497890202e-12,0.641761750115118,0.694,0.338,1.61967505135716e-08,"10","GRASP"
"ENTPD12",1.09402439441375e-12,0.769890026536527,0.764,0.457,1.74453129933217e-08,"10","ENTPD1"
"GGT51",1.23715533246824e-12,0.731079437323413,0.889,0.632,1.97276789315386e-08,"10","GGT5"
"DPYSL24",1.46487265301744e-12,0.603279522181688,0.958,0.71,2.33588593250161e-08,"10","DPYSL2"
"WWTR1",2.95270870395998e-12,0.633488066536753,0.833,0.516,4.70838929933458e-08,"10","WWTR1"
"HEG11",4.49179465074213e-12,0.71309457668037,0.736,0.39,7.16261575007341e-08,"10","HEG1"
"CDC42EP51",6.57269283647006e-12,0.706610473558537,0.708,0.379,1.04808159970352e-07,"10","CDC42EP5"
"ID33",7.45820409082804e-12,0.688160642625108,0.847,0.532,1.18928522432344e-07,"10","ID3"
"HDGFL3",7.76605947705958e-12,0.578706238462383,0.611,0.269,1.23837584421192e-07,"10","HDGFL3"
"CALD11",1.39915215316787e-11,0.602869129575127,1,0.861,2.23108802344148e-07,"10","CALD1"
"ACVRL11",1.43996066900034e-11,0.537930380516796,0.653,0.299,2.29616128278794e-07,"10","ACVRL1"
"MRTFB",1.51894097666675e-11,0.757548120661605,0.792,0.515,2.4221032813928e-07,"10","MRTFB"
"FGD5",1.54258068611014e-11,0.529708715725803,0.583,0.251,2.45979916207122e-07,"10","FGD5"
"DEPP13",1.70830351907055e-11,0.687506424972224,0.944,0.802,2.7240607915099e-07,"10","DEPP1"
"ADIRF1",1.8068048041312e-11,0.674586283564204,0.861,0.602,2.88113094066762e-07,"10","ADIRF"
"FOS4",2.64320149100394e-11,0.699183456625842,1,0.858,4.21484909755488e-07,"10","FOS"
"ADAMTS11",2.72654384824108e-11,0.886411065294007,0.792,0.571,4.34774682040523e-07,"10","ADAMTS1"
"CPXM22",3.02914868287794e-11,0.720303442103722,0.625,0.328,4.83028048971716e-07,"10","CPXM2"
"BEX33",3.19201319646116e-11,0.641394069725986,0.889,0.664,5.08998424307696e-07,"10","BEX3"
"DLC11",3.29675439659345e-11,0.642781332023125,0.694,0.362,5.25700456080791e-07,"10","DLC1"
"DUSP16",3.453015181183e-11,0.617495169822345,0.986,0.816,5.50617800791441e-07,"10","DUSP1"
"HTRA14",3.8541211571337e-11,0.605033958242086,0.986,0.809,6.1457815971654e-07,"10","HTRA1"
"VWA11",3.873880375501e-11,0.649292525789918,0.889,0.701,6.1772896467739e-07,"10","VWA1"
"MYC1",4.15293515622529e-11,0.671119195592699,0.958,0.814,6.62227040011685e-07,"10","MYC"
"PRCP",4.6380824022599e-11,0.776857638347757,0.75,0.486,7.39588619864363e-07,"10","PRCP"
"IL6ST3",5.87245895432581e-11,0.579597792607659,0.944,0.786,9.36422304856793e-07,"10","IL6ST"
"VCAN4",6.08020271981703e-11,0.605577769857434,0.986,0.799,9.69549125702023e-07,"10","VCAN"
"KCTD126",6.26020099353363e-11,0.608093238789368,0.917,0.724,9.98251650428873e-07,"10","KCTD12"
"KLF41",6.30974219606635e-11,0.635167336659781,0.681,0.368,1.00615149058474e-06,"10","KLF4"
"NPDC11",7.03285911432217e-11,0.707061921917997,0.944,0.807,1.12145971436981e-06,"10","NPDC1"
"EGFL7",8.33119760435663e-11,0.675096740567002,0.625,0.312,1.32849276999071e-06,"10","EGFL7"
"NUAK1",8.38323914110473e-11,0.582621288465766,0.569,0.261,1.33679131344056e-06,"10","NUAK1"
"IFI164",1.12380423990758e-10,0.597054223783364,0.972,0.83,1.79201824095662e-06,"10","IFI16"
"TSC22D34",1.13801100983347e-10,0.633256601924969,0.972,0.852,1.81467235628046e-06,"10","TSC22D3"
"CHN11",1.1710729280031e-10,0.643744704078163,0.611,0.308,1.86739289099374e-06,"10","CHN1"
"OAF4",1.29119482616318e-10,0.610994435629848,0.917,0.688,2.05893926979981e-06,"10","OAF"
"ARHGAP23",1.53467285976383e-10,0.647121400846646,0.764,0.498,2.4471893421794e-06,"10","ARHGAP23"
"CD341",1.83844398021546e-10,0.658875599837952,0.667,0.338,2.93158277085157e-06,"10","CD34"
"ITGA51",1.88980072015848e-10,0.720055493174975,0.833,0.68,3.01347622836471e-06,"10","ITGA5"
"RHOU",2.29777883077319e-10,0.602161875870746,0.625,0.323,3.66403812355092e-06,"10","RHOU"
"THBD",2.88559850711495e-10,0.550659713573426,0.583,0.267,4.60137537944549e-06,"10","THBD"
"GIMAP11",3.05101861633387e-10,0.523598106650752,0.667,0.329,4.86515428560598e-06,"10","GIMAP1"
"CLDN15",3.34998968600582e-10,0.526664034478382,0.542,0.241,5.34189355330488e-06,"10","CLDN15"
"SNRK1",5.84324436844692e-10,0.672873855846755,0.736,0.445,9.31763746992545e-06,"10","SNRK"
"LMCD11",7.48303565747878e-10,0.642213651462866,0.764,0.486,1.19324486594157e-05,"10","LMCD1"
"AHNAK2",7.7492897543656e-10,0.586869774022103,0.972,0.863,1.23570174423114e-05,"10","AHNAK"
"FBN14",8.28482734882774e-10,0.580986711922367,0.986,0.777,1.32109856904407e-05,"10","FBN1"
"CXCL124",9.38614328400194e-10,0.576391619574104,0.972,0.722,1.49671440806695e-05,"10","CXCL12"
"CCN23",1.11810596791287e-09,0.523375552775041,1,0.854,1.78293177643386e-05,"10","CCN2"
"SCARF1",1.17246234623983e-09,0.660890651467437,0.528,0.261,1.86960845731403e-05,"10","SCARF1"
"ITM2A2",1.31042223267763e-09,0.569486552606403,0.611,0.311,2.08959929222775e-05,"10","ITM2A"
"PPM1F1",1.36586581968112e-09,0.592050962539491,0.708,0.411,2.17800963606352e-05,"10","PPM1F"
"TRBC22",1.95199412458621e-09,0.560214875417487,0.889,0.667,3.11264983106517e-05,"10","TRBC2"
"SHC1",2.49688736462917e-09,0.582722931189598,0.986,0.813,3.98153659163768e-05,"10","SHC1"
"CRIM1",2.61795968976889e-09,0.638263771106802,0.764,0.569,4.17459852130547e-05,"10","CRIM1"
"SEMA6B",3.77701380202017e-09,0.500417525175031,0.5,0.226,6.02282620870136e-05,"10","SEMA6B"
"AKT31",4.29861236293474e-09,0.550459707328918,0.667,0.36,6.85456727393573e-05,"10","AKT3"
"CAV11",5.24769405103218e-09,0.521380935647162,0.694,0.377,8.36797293377591e-05,"10","CAV1"
"FSTL13",5.57112474978467e-09,0.51581650251096,1,0.843,8.88371552600663e-05,"10","FSTL1"
"GNG11",6.1439212062247e-09,0.516531390368685,0.597,0.298,9.79709675544591e-05,"10","GNG11"
